"Renewable Electricity generation (GWh) by Region/country/area, Technology and Year"

"Region/country/area","Technology","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Solomon Islands","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,1.076,1.072,1.072,1.472,1.515,2.118,3.218,2.891,3.304,3.234,3.134
"Tokelau","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Tokelau","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Tokelau","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Tokelau","Solar photovoltaic",0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.549,1.077,1.120,1.120,1.120,1.226,1.226,1.226,1.226,1.226
"Tonga","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.014,0.018,0.029,0.018,0.119,1.431,2.626,2.626
"Tonga","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.014,0.018,0.029,0.018,0.119,1.431,2.626,2.626
"Tonga","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Tonga","Solar photovoltaic",0.078,0.078,0.114,0.114,0.114,0.114,0.151,0.151,0.151,0.163,0.163,0.163,1.178,2.873,3.736,4.560,5.336,6.177,7.359,7.795,7.875,7.862
"Tuvalu","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Tuvalu","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Tuvalu","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Tuvalu","Solar photovoltaic",0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.063,0.092,0.092,0.092,0.092,0.194,0.185,0.808,1.980,1.984,1.699,1.791,1.528,1.528
"Vanuatu","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.627,5.349,5.389,4.295,5.177,5.549,6.788,8.268,5.416,4.770,4.370,6.160,5.620,4.130
"Vanuatu","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.627,5.349,5.389,4.295,5.177,5.549,6.788,8.268,5.416,4.770,4.370,6.160,5.620,4.130
"Vanuatu","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Vanuatu","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.080,0.147,0.217,0.303,0.431,0.762,2.740,4.435,6.130,7.576,7.540,7.284
"Wallis and Futuna Islands","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Wallis and Futuna Islands","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Wallis and Futuna Islands","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Wallis and Futuna Islands","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"South America","Wind",37.750,93.511,143.555,148.104,193.595,227.431,378.789,786.487,1330.306,1462.317,2652.020,3263.371,6510.620,8493.605,15514.474,27274.540,40809.721,51691.366,59971.420,72599.288,79600.621,100001.219
"South America","Onshore wind energy",37.750,93.511,143.555,148.104,193.595,227.431,378.789,786.487,1330.306,1462.317,2652.020,3263.371,6510.620,8493.605,15514.474,27274.540,40809.721,51691.366,59971.420,72599.288,79600.621,100001.219
"South America","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"South America","Solar photovoltaic",7.928,9.573,10.942,12.061,13.206,14.527,16.029,17.929,20.505,25.991,32.523,77.946,175.756,334.722,862.499,1799.014,3327.516,5533.940,10270.414,15589.701,22185.645,31883.851
"Argentina","Wind",35.000,49.361,73.405,77.954,72.445,75.381,69.639,61.593,41.951,36.832,25.352,59.000,822.000,1007.000,619.094,593.000,548.000,611.677,1412.997,4996.866,9412.333,12937.550
"Argentina","Onshore wind energy",35.000,49.361,73.405,77.954,72.445,75.381,69.639,61.593,41.951,36.832,25.352,59.000,822.000,1007.000,619.094,593.000,548.000,611.677,1412.997,4996.866,9412.333,12937.550
"Argentina","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Argentina","Solar photovoltaic",0.073,0.081,0.086,0.104,0.109,0.120,0.129,0.148,0.183,0.115,0.125,1.633,8.170,15.092,15.934,14.815,14.543,16.560,108.291,801.091,1345.849,2203.869
"Bolivia (Plurinational State of)","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.037,0.037,0.037,8.158,11.450,34.900,60.380,58.840,70.219,64.209,119.623
"Bolivia (Plurinational State of)","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.037,0.037,0.037,8.158,11.450,34.900,60.380,58.840,70.219,64.209,119.623
"Bolivia (Plurinational State of)","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Bolivia (Plurinational State of)","Solar photovoltaic",0.113,0.151,0.182,0.251,0.300,0.309,0.409,0.549,0.915,1.077,1.140,1.314,1.582,2.119,4.133,4.800,5.700,6.890,127.427,189.020,249.991,350.531
"Brazil","Wind",1.000,35.000,61.000,61.000,61.000,92.900,237.000,662.782,1183.000,1238.000,2177.000,2704.500,5050.046,6578.410,12210.252,21625.702,33488.872,42373.258,48475.141,55985.622,57050.000,72285.975
"Brazil","Onshore wind energy",1.000,35.000,61.000,61.000,61.000,92.900,237.000,662.782,1183.000,1238.000,2177.000,2704.500,5050.046,6578.410,12210.252,21625.702,33488.872,42373.258,48475.141,55985.622,57050.000,72285.975
"Brazil","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Brazil","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.813,5.087,16.662,64.477,88.081,836.814,3471.739,6664.991,10758.396,16760.829
"Chile","Wind",0.000,7.000,7.000,7.000,7.000,7.000,7.000,9.000,38.000,79.000,332.000,338.000,409.000,554.000,1443.000,2115.000,2449.000,3625.559,3587.895,4895.225,5602.299,7628.098
"Chile","Onshore wind energy",0.000,7.000,7.000,7.000,7.000,7.000,7.000,9.000,38.000,79.000,332.000,338.000,409.000,554.000,1443.000,2115.000,2449.000,3625.559,3587.895,4895.225,5602.299,7628.098
"Chile","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Chile","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.368,8.000,480.000,1261.000,2639.000,3914.706,5217.783,6418.554,8140.633,10565.366
"Colombia","Wind",0.000,0.000,0.000,0.000,51.000,50.000,63.000,50.000,54.000,58.000,39.000,41.000,55.000,58.000,70.000,68.000,51.000,3.000,43.437,63.324,10.117,60.000
"Colombia","Onshore wind energy",0.000,0.000,0.000,0.000,51.000,50.000,63.000,50.000,54.000,58.000,39.000,41.000,55.000,58.000,70.000,68.000,51.000,3.000,43.437,63.324,10.117,60.000
"Colombia","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Colombia","Solar photovoltaic",5.775,6.008,6.243,6.379,6.546,6.799,6.912,7.190,7.328,7.438,7.638,7.718,8.076,8.283,8.545,8.877,8.875,14.333,15.916,149.000,244.527,529.525
"Ecuador","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.962,2.682,3.204,3.435,3.345,2.398,56.703,79.743,98.807,83.959,73.399,80.258,85.526,77.103,62.011
"Ecuador","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.962,2.682,3.204,3.435,3.345,2.398,56.703,79.743,98.807,83.959,73.399,80.258,85.526,77.103,62.011
"Ecuador","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Ecuador","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.012,0.015,0.018,0.027,0.008,0.000,0.058,0.326,3.664,16.482,36.058,38.755,37.478,38.079,37.617,37.765,36.870
"Falkland Islands (Malvinas)","Wind",0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,2.100,3.900,4.000,4.900,5.400,5.100,5.087,5.122,6.022,5.168,5.412,5.320,5.148,4.252
"Falkland Islands (Malvinas)","Onshore wind energy",0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,2.100,3.900,4.000,4.900,5.400,5.100,5.087,5.122,6.022,5.168,5.412,5.320,5.148,4.252
"Falkland Islands (Malvinas)","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Falkland Islands (Malvinas)","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.123,0.123,0.123,0.123,0.123,0.123
"French Guiana","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"French Guiana","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"French Guiana","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"French Guiana","Solar photovoltaic",0.175,0.175,0.175,0.175,0.175,0.229,0.282,0.282,0.282,2.582,3.382,37.382,52.282,44.282,52.282,54.282,52.457,52.129,51.656,50.815,55.506,56.535
"Guyana","Wind",0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.071,0.071,0.071,0.071,0.110,0.120,0.131,0.350,0.350,0.350,0.350,0.350,0.350,0.350
"Guyana","Onshore wind energy",0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.071,0.071,0.071,0.071,0.110,0.120,0.131,0.350,0.350,0.350,0.350,0.350,0.350,0.350
"Guyana","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Guyana","Solar photovoltaic",0.016,0.016,0.016,0.024,0.024,0.026,0.037,0.037,0.098,0.128,0.248,2.723,2.784,2.944,3.088,6.822,7.174,9.332,13.530,13.447,14.357,13.587
"Paraguay","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.035
"Paraguay","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.035
"Paraguay","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Paraguay","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.005,0.035,0.065,0.065,0.065,0.065,0.065,0.065,0.118,0.172,0.752
"South Georgia and S Sandwich Islands","Wind",0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
"South Georgia and S Sandwich Islands","Onshore wind energy",0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
"South Georgia and S Sandwich Islands","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"South Georgia and S Sandwich Islands","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Peru","Wind",0.800,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,257.500,602.300,1063.829,1074.658,1502.438,1655.039,1814.102,1822.575
"Peru","Onshore wind energy",0.800,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,257.500,602.300,1063.829,1074.658,1502.438,1655.039,1814.102,1822.575
"Peru","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Peru","Solar photovoltaic",1.776,3.142,4.240,5.128,6.052,7.032,8.245,9.662,11.574,14.497,19.563,26.108,92.960,237.919,247.082,285.775,305.801,361.409,796.647,822.571,855.500,861.181
"Suriname","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Suriname","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Suriname","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Suriname","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.218,0.307,0.665,1.132,8.568,8.746,9.074,10.088,11.573,11.666,12.129,12.592
"Uruguay","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.291,42.099,69.914,111.307,112.456,144.054,732.668,2065.118,2994.348,3774.476,4732.211,4752.356,5475.501,4991.309
"Uruguay","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.291,42.099,69.914,111.307,112.456,144.054,732.668,2065.118,2994.348,3774.476,4732.211,4752.356,5475.501,4991.309
"Uruguay","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Uruguay","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.097,0.145,0.206,0.329,0.737,0.737,3.427,48.694,151.911,268.558,413.552,423.517,462.050,483.444
"Venezuela (Bolivarian Republic of)","Wind",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.962,88.970,88.830,89.680,89.430,89.430,72.430,89.430,89.430,89.430
"Venezuela (Bolivarian Republic of)","Onshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.962,88.970,88.830,89.680,89.430,89.430,72.430,89.430,89.430,89.430
"Venezuela (Bolivarian Republic of)","Offshore wind energy",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Venezuela (Bolivarian Republic of)","Solar photovoltaic",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.369,5.958,5.398,6.231,4.480,5.957,5.455,4.033,7.171,8.647,8.647
